Name,United states,Germany,France,Italy,Japan,United Kingdom,Canada,Indian,China
12/31/85,326.8,347.5,347.5,347.5,"65,490.6",226.1,457.2,"3,920.6","1,047.4"
1/1/86,326.8,347.5,347.5,347.5,"65,490.6",226.1,457.2,"3,920.6","1,047.4"
1/2/86,326.3,346.0,346.0,346.0,"64,956.3",225.0,457.3,"3,932.8","1,041.5"
1/3/86,326.8,349.7,349.7,349.7,"66,190.2",227.1,458.5,"3,955.9","1,051.3"
1/6/86,328.0,348.9,348.9,348.9,"66,239.6",228.4,462.9,"3,940.1","1,057.5"
1/7/86,330.0,349.8,349.8,349.8,"66,458.4",229.2,461.3,"4,013.4","1,061.0"
1/8/86,332.6,354.5,354.5,354.5,"67,165.1",230.4,466.0,"3,993.3","1,066.8"
1/9/86,333.5,354.5,354.5,354.5,"67,365.7",229.5,465.0,"4,009.2","1,062.7"
1/10/86,340.5,362.7,362.7,362.7,"68,922.6",234.1,475.4,"4,134.8","1,083.5"
1/13/86,339.4,365.5,365.5,365.5,"69,385.3",235.2,475.0,"4,106.7","1,089.0"
1/14/86,341.0,365.3,365.3,365.3,"69,064.1",236.7,478.3,"4,167.7","1,096.0"
1/15/86,346.8,370.6,370.6,370.6,"70,155.6",240.5,487.0,"4,233.5","1,113.3"
1/16/86,363.0,388.9,388.9,388.9,"73,432.8",252.4,510.0,"4,442.7","1,168.3"
1/17/86,352.6,377.3,377.3,377.3,"68,849.6",245.3,477.1,"4,147.1","1,096.3"
1/20/86,351.0,376.8,376.8,376.8,"71,043.1",248.0,491.8,"4,302.3","1,148.1"
1/21/86,356.5,380.8,380.8,380.8,"72,148.8",253.4,502.9,"4,421.9","1,173.1"
1/22/86,353.0,375.4,375.4,375.4,"71,131.6",253.1,495.8,"4,417.8","1,172.0"
1/23/86,350.3,373.1,373.1,373.1,"70,717.8",253.0,490.1,"4,354.8","1,171.4"
1/24/86,354.0,372.8,372.8,372.8,"69,116.2",254.0,498.3,"4,368.6","1,171.1"
1/27/86,358.4,374.1,374.1,374.1,"70,121.7",257.6,504.5,"4,365.7","1,147.5"
1/28/86,353.0,368.3,368.3,368.3,"69,035.3",250.4,500.3,"4,354.0","1,115.4"
1/29/86,353.3,367.1,367.1,367.1,"68,509.2",251.9,500.0,"4,350.1","1,122.1"
1/30/86,358.0,371.9,371.9,371.9,"69,345.9",254.7,510.7,"4,376.5","1,134.8"
1/31/86,350.5,364.1,364.1,364.1,"67,594.7",248.1,497.6,"4,329.0","1,105.1"
2/3/86,347.3,362.1,362.1,362.1,"66,504.3",250.5,497.2,"4,255.8","1,140.4"
2/4/86,338.6,355.6,355.6,355.6,"65,039.7",245.9,489.0,"4,254.3","1,119.5"
2/5/86,337.3,350.2,350.2,350.2,"64,296.7",242.4,481.4,"4,164.9","1,103.6"
2/6/86,337.1,350.2,350.2,350.2,"64,215.3",241.0,474.5,"4,190.6","1,097.0"
2/7/86,337.2,352.1,352.1,352.1,"64,341.4",240.9,473.7,"4,190.9","1,097.1"
2/10/86,340.2,352.8,352.8,352.8,"63,987.6",241.5,475.5,"4,206.3","1,073.4"
2/11/86,335.8,346.9,346.9,346.9,"62,903.0",237.8,468.5,"4,186.9","1,057.2"
2/12/86,337.3,347.2,347.2,347.2,"62,935.8",238.9,471.4,"4,175.6","1,061.7"
2/13/86,334.0,341.8,341.8,341.8,"60,829.1",235.5,468.5,"4,154.2","1,047.1"
2/14/86,331.4,338.3,338.3,338.3,"61,361.5",233.7,471.0,"4,187.2","1,057.3"
2/17/86,333.0,338.9,338.9,338.9,"60,778.6",234.4,471.0,"4,152.4","1,072.2"
2/18/86,337.3,343.9,343.9,343.9,"61,049.9",236.2,471.2,"4,136.1","1,066.6"
2/19/86,341.4,341.1,341.1,341.1,"61,195.5",235.4,478.0,"4,165.8","1,063.0"
2/20/86,337.1,338.3,338.3,338.3,"61,000.7",232.2,468.7,"4,116.4","1,048.5"
2/21/86,338.0,339.9,339.9,339.9,"60,616.2",233.6,459.8,"4,088.5","1,034.0"
2/24/86,341.8,339.9,339.9,339.9,"62,299.4",233.6,473.6,"4,161.9","1,084.0"
2/25/86,352.4,344.9,344.9,344.9,"63,691.8",236.1,490.5,"4,269.7","1,095.9"
2/26/86,345.8,335.9,335.9,335.9,"62,599.7",232.3,482.2,"4,185.2","1,078.1"
2/27/86,336.9,326.4,326.4,326.4,"60,712.4",227.2,473.6,"4,078.5","1,054.4"
2/28/86,338.2,328.6,328.6,328.6,"60,984.2",233.7,480.4,"4,172.4","1,084.5"
3/3/86,335.6,324.7,324.7,324.7,"60,277.7",232.7,477.6,"4,072.8","1,106.9"
3/4/86,337.2,323.3,323.3,323.3,"60,348.7",230.4,479.3,"4,094.9","1,095.5"
3/5/86,341.5,335.7,335.7,335.7,"61,973.3",235.2,482.0,"4,211.2","1,118.6"
3/6/86,344.5,336.7,336.7,336.7,"61,788.0",236.3,487.5,"4,219.3","1,123.8"
3/7/86,343.4,334.7,334.7,334.7,"60,690.6",236.1,475.8,"4,133.9","1,105.9"
3/10/86,340.3,337.5,337.5,337.5,"61,478.2",235.6,475.0,"4,122.1","1,098.4"
3/11/86,342.9,338.2,338.2,338.2,"61,644.3",235.5,480.2,"4,153.6","1,098.3"
3/12/86,343.9,341.6,341.6,341.6,"61,966.0",234.3,481.0,"4,219.3","1,092.5"
3/13/86,349.6,349.0,349.0,349.0,"62,877.7",239.5,488.2,"4,306.2","1,117.0"
3/14/86,348.0,342.9,342.9,342.9,"60,734.1",237.7,478.6,"4,221.3","1,093.5"
3/17/86,349.9,342.3,342.3,342.3,"61,441.5",238.8,486.2,"4,263.3","1,125.7"
3/18/86,351.2,343.7,343.7,343.7,"61,427.6",237.7,487.1,"4,266.3","1,120.0"
3/19/86,346.8,341.1,341.1,341.1,"61,384.1",234.3,481.4,"4,236.7","1,104.3"
3/20/86,350.7,343.3,343.3,343.3,"61,808.3",235.5,483.8,"4,285.0","1,109.8"
3/21/86,352.9,344.1,344.1,344.1,"61,988.1",233.5,491.5,"4,260.5","1,100.4"
3/24/86,350.2,348.2,348.2,348.2,"62,628.7",235.2,490.9,"4,234.1","1,099.5"
3/25/86,351.8,357.5,357.5,357.5,"63,396.8",240.6,493.0,"4,319.5","1,124.6"
3/26/86,344.3,348.9,348.9,348.9,"61,915.7",233.4,482.8,"4,205.8","1,091.1"
3/27/86,344.0,348.0,348.0,348.0,"61,718.4",231.8,480.1,"4,172.5","1,099.0"
3/28/86,344.0,348.0,348.0,348.0,"61,718.4",231.8,480.1,"4,172.5","1,099.0"
3/31/86,344.0,348.0,348.0,348.0,"61,718.4",231.8,480.1,"4,172.5","1,099.0"
4/1/86,333.1,337.6,337.6,337.6,"59,251.8",226.4,463.2,"4,123.3","1,073.3"
4/2/86,335.5,345.6,345.6,345.6,"60,248.7",228.0,467.1,"4,145.4","1,081.0"
4/3/86,334.8,348.3,348.3,348.3,"60,154.1",229.6,466.4,"4,189.7","1,088.6"
4/4/86,334.5,352.9,352.9,352.9,"60,235.4",231.0,464.2,"4,200.1","1,095.3"
4/7/86,337.7,354.4,354.4,354.4,"61,671.4",231.7,466.4,"4,169.3","1,083.8"
4/8/86,339.4,348.4,348.4,348.4,"61,069.0",230.9,470.2,"4,252.0","1,080.4"
4/9/86,337.9,345.9,345.9,345.9,"60,757.9",230.6,466.6,"4,219.2","1,078.9"
4/10/86,337.7,345.8,345.8,345.8,"60,539.1",230.6,468.4,"4,231.6","1,079.1"
4/11/86,342.0,346.0,346.0,346.0,"59,643.1",231.8,467.7,"4,184.1","1,061.2"
4/14/86,341.6,346.5,346.5,346.5,"61,102.9",230.6,477.6,"4,219.6","1,089.9"
4/15/86,341.8,346.8,346.8,346.8,"60,903.1",230.9,475.5,"4,264.3","1,091.4"
4/16/86,339.0,335.2,335.2,335.2,"59,896.4",225.2,471.1,"4,177.6","1,064.3"
4/17/86,339.9,332.5,332.5,332.5,"59,697.1",223.0,472.0,"4,167.4","1,053.8"
4/18/86,342.8,334.8,334.8,334.8,"59,553.9",225.7,472.8,"4,192.9","1,064.2"
4/21/86,341.4,331.6,331.6,331.6,"58,725.8",225.9,474.7,"4,194.4","1,101.1"
4/22/86,344.1,332.6,332.6,332.6,"58,467.4",227.3,477.7,"4,260.1","1,108.0"
4/23/86,346.2,333.8,333.8,333.8,"58,446.8",227.2,483.0,"4,254.7","1,107.6"
4/24/86,344.8,333.7,333.7,333.7,"58,206.8",224.5,477.9,"4,226.2","1,094.6"
4/25/86,344.5,330.6,330.6,330.6,"57,885.2",224.0,476.9,"4,217.1","1,091.7"
4/28/86,343.2,326.7,326.7,326.7,"57,348.8",220.6,472.0,"4,102.6","1,075.3"
4/29/86,342.5,327.5,327.5,327.5,"57,452.6",220.6,472.2,"4,192.8","1,075.2"
4/30/86,345.8,329.6,329.6,329.6,"57,680.7",222.9,475.0,"4,206.1","1,086.8"
5/1/86,345.1,334.4,334.4,334.4,"58,550.9",225.6,475.2,"4,249.1","1,100.0"
5/2/86,341.6,332.0,332.0,332.0,"57,962.1",224.4,471.6,"4,194.8","1,086.9"
5/5/86,341.6,332.0,332.0,332.0,"57,962.1",224.4,471.6,"4,194.8","1,086.9"
5/6/86,340.4,330.7,330.7,330.7,"56,585.4",221.9,469.9,"4,186.9","1,074.6"
5/7/86,342.5,331.1,331.1,331.1,"56,548.3",222.2,471.9,"4,212.2","1,076.0"
5/8/86,345.3,330.8,330.8,330.8,"56,478.2",223.9,475.3,"4,224.5","1,084.2"
5/9/86,345.4,330.9,330.9,330.9,"56,018.8",224.1,475.9,"4,268.1","1,085.1"
5/12/86,345.2,330.3,330.3,330.3,"55,606.3",223.3,476.6,"4,220.7","1,100.3"
5/13/86,343.7,332.1,332.1,332.1,"55,947.7",224.0,474.8,"4,266.9","1,103.7"
5/14/86,342.5,329.4,329.4,329.4,"55,936.1",222.4,471.2,"4,204.4","1,095.8"
5/15/86,342.0,330.6,330.6,330.6,"55,978.8",222.8,470.7,"4,235.8","1,097.7"
5/16/86,343.0,333.8,333.8,333.8,"56,829.5",224.8,471.5,"4,258.4","1,107.8"
5/19/86,340.8,333.7,333.7,333.7,"57,571.6",224.5,471.0,"4,247.5","1,091.7"
5/20/86,338.7,334.0,334.0,334.0,"57,135.0",223.3,464.8,"4,231.1","1,082.4"
5/21/86,338.9,334.3,334.3,334.3,"57,190.8",223.4,463.1,"4,227.1","1,082.4"
5/22/86,340.5,341.3,341.3,341.3,"57,634.9",228.0,464.0,"4,302.5","1,104.8"
5/23/86,341.1,341.5,341.5,341.5,"57,857.1",228.0,466.2,"4,218.2","1,101.9"
5/26/86,341.1,341.5,341.5,341.5,"57,857.1",228.0,466.2,"4,218.2","1,101.9"
5/27/86,341.5,341.7,341.7,341.7,"57,823.7",226.8,468.2,"4,294.7","1,095.8"
5/28/86,343.8,344.8,344.8,344.8,"58,073.6",228.9,476.8,"4,342.7","1,106.0"
5/29/86,342.7,347.4,347.4,347.4,"58,829.4",229.8,472.8,"4,319.6","1,110.5"
5/30/86,343.2,351.0,351.0,351.0,"59,899.8",233.1,473.5,"4,364.7","1,126.3"
6/2/86,341.9,349.3,349.3,349.3,"59,261.5",231.9,470.1,"4,322.5","1,097.7"
6/3/86,342.2,342.6,342.6,342.6,"58,722.2",229.1,476.3,"4,331.9","1,094.0"
6/4/86,340.8,341.5,341.5,341.5,"58,399.5",229.7,474.4,"4,325.7","1,096.6"
6/5/86,341.8,336.9,336.9,336.9,"57,681.8",228.4,475.4,"4,302.1","1,090.6"
6/6/86,341.7,335.3,335.3,335.3,"57,254.9",227.0,476.9,"4,282.6","1,083.6"
6/9/86,341.8,336.7,336.7,336.7,"57,385.0",228.2,476.7,"4,278.2","1,089.3"
6/10/86,347.7,339.9,339.9,339.9,"58,015.6",229.1,483.1,"4,314.2","1,093.7"
6/11/86,347.4,338.7,338.7,338.7,"57,805.2",227.6,482.5,"4,318.4","1,086.5"
6/12/86,348.4,339.3,339.3,339.3,"57,745.1",228.7,484.3,"4,347.8","1,091.8"
6/13/86,346.2,337.1,337.1,337.1,"56,466.5",227.1,472.7,"4,284.4","1,069.8"
6/16/86,339.3,329.3,329.3,329.3,"56,160.0",222.9,470.4,"4,189.7","1,084.8"
6/17/86,336.8,331.8,331.8,331.8,"56,461.5",224.3,469.0,"4,239.6","1,091.7"
6/18/86,339.2,334.9,334.9,334.9,"56,836.8",226.0,472.4,"4,280.1","1,100.1"
6/19/86,339.2,333.9,333.9,333.9,"56,616.9",225.5,473.1,"4,280.2","1,098.0"
6/20/86,339.7,336.0,336.0,336.0,"58,054.6",226.4,480.8,"4,371.8","1,123.6"
6/23/86,341.1,338.0,338.0,338.0,"57,231.2",227.4,473.9,"4,273.9","1,095.4"
6/24/86,342.0,334.6,334.6,334.6,"56,981.3",225.5,472.4,"4,261.7","1,086.3"
6/25/86,344.2,336.1,336.1,336.1,"57,104.3",226.9,477.7,"4,304.2","1,093.0"
6/26/86,344.9,337.8,337.8,337.8,"57,256.3",227.0,480.5,"4,298.9","1,093.7"
6/27/86,344.5,334.8,334.8,334.8,"57,051.2",225.2,478.1,"4,295.2","1,086.5"
6/30/86,346.8,336.2,336.2,336.2,"56,735.8",226.3,480.8,"4,276.4","1,101.7"
7/1/86,345.1,331.1,331.1,331.1,"56,106.6",222.7,475.7,"4,240.9","1,084.1"
7/2/86,342.3,330.0,330.0,330.0,"55,955.0",222.7,471.8,"4,242.0","1,084.4"
7/3/86,343.9,329.6,329.6,329.6,"55,241.8",222.4,471.7,"4,217.3","1,078.1"
7/4/86,343.8,329.9,329.9,329.9,"54,952.8",223.7,473.4,"4,242.0","1,084.4"
7/7/86,344.9,331.7,331.7,331.7,"55,444.4",224.7,475.5,"4,246.8","1,105.6"
7/8/86,347.9,334.5,334.5,334.5,"55,959.4",227.3,480.5,"4,312.1","1,118.1"
7/9/86,348.1,335.2,335.2,335.2,"56,001.7",228.1,480.6,"4,328.5","1,122.4"
7/10/86,346.8,332.9,332.9,332.9,"55,627.5",228.7,477.6,"4,347.6","1,125.2"
7/11/86,348.1,335.6,335.6,335.6,"56,147.1",231.3,480.2,"4,372.3","1,138.0"
7/14/86,345.8,329.3,329.3,329.3,"54,805.9",230.8,471.2,"4,322.2","1,280.6"
7/15/86,346.0,331.0,331.0,331.0,"55,179.6",231.4,474.9,"4,308.4","1,283.9"
7/16/86,347.6,330.2,330.2,330.2,"55,062.5",229.7,478.4,"4,292.8","1,274.5"
7/17/86,347.0,329.4,329.4,329.4,"54,590.7",228.9,476.6,"4,343.3","1,270.2"
7/18/86,347.9,328.7,328.7,328.7,"54,408.7",231.4,478.3,"4,368.4","1,284.8"
7/21/86,354.0,332.4,332.4,332.4,"54,872.8",236.1,487.3,"4,408.7","1,325.4"
7/22/86,353.5,334.0,334.0,334.0,"55,379.0",237.2,488.9,"4,441.4","1,331.9"
7/23/86,347.3,327.8,327.8,327.8,"54,636.0",232.7,482.2,"4,342.2","1,307.1"
7/24/86,348.7,329.5,329.5,329.5,"54,388.6",233.4,481.9,"4,336.4","1,305.3"
7/25/86,349.4,331.7,331.7,331.7,"55,072.3",235.6,484.3,"4,395.6","1,323.2"
7/28/86,353.6,331.4,331.4,331.4,"55,074.7",238.7,489.9,"4,386.9","1,307.3"
7/29/86,351.3,329.0,329.0,329.0,"55,100.0",236.0,491.0,"4,402.9","1,302.2"
7/30/86,351.7,329.6,329.6,329.6,"55,204.2",235.9,489.4,"4,438.1","1,300.5"
7/31/86,357.5,332.2,332.2,332.2,"54,972.4",239.5,492.5,"4,468.9","1,311.9"
8/1/86,361.0,334.2,334.2,334.2,"55,529.2",243.0,497.8,"4,542.4","1,331.0"
8/4/86,359.8,332.9,332.9,332.9,"55,400.9",244.6,497.5,"4,512.5","1,338.3"
8/5/86,358.5,332.7,332.7,332.7,"55,548.3",241.3,497.7,"4,501.0","1,320.0"
8/6/86,362.4,335.3,335.3,335.3,"55,909.3",245.0,500.9,"4,544.5","1,340.2"
8/7/86,361.8,332.7,332.7,332.7,"55,716.1",245.0,500.5,"4,562.2","1,342.9"
8/8/86,368.8,339.7,339.7,339.7,"55,613.9",250.3,500.2,"4,511.9","1,340.5"
8/11/86,388.0,355.2,355.2,355.2,"59,719.0",261.0,538.9,"4,801.0","1,430.0"
8/12/86,384.0,354.0,354.0,354.0,"59,365.5",258.7,533.6,"4,808.1","1,415.3"
8/13/86,388.0,357.1,357.1,357.1,"59,858.1",261.1,538.4,"4,880.5","1,428.6"
8/14/86,385.3,353.3,353.3,353.3,"59,199.8",258.0,533.6,"4,794.6","1,411.4"
8/15/86,385.1,353.3,353.3,353.3,"56,819.2",257.7,512.1,"4,603.9","1,350.2"
8/18/86,377.3,347.0,347.0,347.0,"58,116.3",252.7,526.1,"4,737.7","1,400.9"
8/19/86,374.4,342.8,342.8,342.8,"57,456.2",249.3,522.1,"4,694.3","1,382.0"
8/20/86,378.0,344.7,344.7,344.7,"57,975.1",251.3,525.1,"4,749.5","1,393.0"
8/21/86,380.8,346.9,346.9,346.9,"59,155.4",254.1,537.3,"4,854.2","1,429.1"
8/22/86,386.3,352.2,352.2,352.2,"59,203.4",259.7,536.9,"4,868.7","1,439.7"
8/25/86,386.3,352.2,352.2,352.2,"59,203.4",259.7,536.9,"4,868.7","1,439.7"
8/26/86,381.1,348.5,348.5,348.5,"59,021.0",256.9,531.4,"4,775.0","1,424.3"
8/27/86,380.1,347.0,347.0,347.0,"58,762.5",256.1,530.7,"4,732.8","1,419.6"
8/28/86,386.7,353.6,353.6,353.6,"60,323.6",261.1,538.9,"4,818.1","1,447.8"
8/29/86,384.7,349.5,349.5,349.5,"59,682.6",258.5,535.3,"4,778.8","1,438.7"
9/1/86,391.8,354.5,354.5,354.5,"60,254.1",262.8,543.0,"4,875.5","1,401.2"
9/2/86,393.3,356.7,356.7,356.7,"60,657.5",264.0,544.9,"4,934.9","1,407.5"
9/3/86,405.0,366.6,366.6,366.6,"62,661.0",270.1,561.9,"5,053.1","1,439.9"
9/4/86,405.5,367.3,367.3,367.3,"62,799.3",269.5,562.6,"5,047.3","1,436.9"
9/5/86,420.8,384.3,384.3,384.3,"65,398.4",281.3,583.0,"5,277.4","1,499.6"
9/8/86,418.6,386.6,386.6,386.6,"65,309.5",281.5,579.8,"5,252.9","1,553.6"
9/9/86,409.3,376.1,376.1,376.1,"63,656.5",275.9,566.1,"5,166.1","1,522.4"
9/10/86,418.5,385.0,385.0,385.0,"64,759.5",282.5,579.4,"5,250.6","1,558.9"
9/11/86,402.0,375.0,375.0,375.0,"62,804.0",273.7,559.5,"5,110.3","1,510.2"
9/12/86,419.5,385.9,385.9,385.9,"65,183.1",284.0,581.0,"5,259.7","1,567.4"
9/15/86,413.0,378.0,378.0,378.0,"64,069.4",278.9,572.7,"5,173.0","1,515.9"
9/16/86,417.3,381.7,381.7,381.7,"65,230.7",282.7,578.3,"5,293.8","1,536.7"
9/17/86,413.2,374.6,374.6,374.6,"63,997.1",280.0,574.6,"5,220.4","1,522.5"
9/18/86,417.9,372.0,372.0,372.0,"64,124.1",283.8,578.5,"5,293.6","1,542.4"
9/19/86,430.0,383.2,383.2,383.2,"65,512.4",291.3,597.1,"5,435.2","1,583.7"
9/22/86,435.5,395.1,395.1,395.1,"66,902.3",299.0,604.0,"5,531.6","1,628.5"
9/23/86,435.0,398.4,398.4,398.4,"67,246.5",300.2,603.9,"5,518.5","1,635.1"
9/24/86,431.5,394.7,394.7,394.7,"66,594.2",298.3,597.1,"5,517.8","1,622.8"
9/25/86,429.4,393.1,393.1,393.1,"66,355.1",299.2,596.1,"5,510.8","1,629.8"
9/26/86,433.0,396.2,396.2,396.2,"65,892.4",301.3,593.0,"5,432.3","1,618.4"
9/29/86,427.0,386.8,386.8,386.8,"65,606.5",297.9,593.1,"5,442.1","1,601.8"
9/30/86,423.2,383.6,383.6,383.6,"65,330.3",292.5,587.9,"5,376.9","1,572.9"
10/1/86,425.0,384.3,384.3,384.3,"65,514.7",294.1,590.3,"5,416.5","1,581.6"
10/2/86,431.3,387.4,387.4,387.4,"66,342.3",300.9,598.1,"5,520.6","1,617.9"
10/3/86,436.0,389.9,389.9,389.9,"67,175.8",302.3,604.7,"5,535.8","1,625.3"
10/6/86,436.9,389.8,389.8,389.8,"67,478.2",303.6,605.1,"5,571.3","1,620.5"
10/7/86,436.0,390.5,390.5,390.5,"67,188.1",304.4,604.5,"5,584.6","1,624.5"
10/8/86,438.1,391.7,391.7,391.7,"67,566.2",308.5,607.3,"5,609.5","1,646.7"
10/9/86,435.8,390.9,390.9,390.9,"67,516.0",306.5,604.0,"5,583.6","1,636.1"
10/10/86,430.8,383.0,383.0,383.0,"67,369.5",300.5,604.5,"5,540.1","1,623.4"
10/13/86,432.6,383.4,383.4,383.4,"66,722.0",301.6,600.6,"5,479.5","1,592.4"
10/14/86,428.8,379.3,379.3,379.3,"65,997.9",298.3,595.4,"5,413.7","1,575.1"
10/15/86,422.0,372.8,372.8,372.8,"65,058.4",293.1,586.1,"5,357.5","1,547.4"
10/16/86,425.5,376.5,376.5,376.5,"65,660.9",296.1,592.1,"5,443.1","1,563.5"
10/17/86,419.3,371.3,371.3,371.3,"66,425.5",292.9,601.7,"5,511.1","1,588.9"
10/20/86,425.0,378.2,378.2,378.2,"65,807.5",297.1,592.6,"5,401.3","1,586.4"
10/21/86,425.1,378.8,378.8,378.8,"65,917.9",295.9,591.4,"5,419.9","1,580.1"
10/22/86,425.0,378.1,378.1,378.1,"66,206.8",296.9,591.1,"5,457.6","1,585.3"
10/23/86,423.4,378.5,378.5,378.5,"66,997.5",297.4,587.6,"5,462.6","1,588.2"
10/24/86,410.5,373.3,373.3,373.3,"66,237.9",290.5,569.4,"5,320.8","1,551.2"
10/27/86,409.8,375.5,375.5,375.5,"65,816.3",291.2,568.6,"5,300.3","1,531.7"
10/28/86,410.7,373.9,373.9,373.9,"65,725.8",290.1,570.2,"5,276.0","1,526.2"
10/29/86,405.8,368.3,368.3,368.3,"65,025.6",287.1,562.7,"5,238.9","1,509.9"
10/30/86,406.5,373.8,373.8,373.8,"65,736.0",291.2,565.3,"5,284.7","1,531.5"
10/31/86,401.0,369.8,369.8,369.8,"65,478.2",285.3,557.8,"5,187.4","1,500.6"
11/3/86,406.2,375.4,375.4,375.4,"66,629.0",287.8,565.1,"5,238.2","1,513.7"
11/4/86,408.0,375.9,375.9,375.9,"66,894.7",288.3,567.0,"5,261.7","1,516.5"
11/5/86,405.3,374.3,374.3,374.3,"66,616.5",284.7,562.5,"5,242.8","1,497.3"
11/6/86,408.6,376.9,376.9,376.9,"66,656.0",285.5,567.1,"5,276.6","1,501.4"
11/7/86,408.2,377.4,377.4,377.4,"66,562.5",286.3,566.9,"5,291.9","1,505.7"
11/10/86,410.8,376.5,376.5,376.5,"66,813.1",286.1,570.3,"5,307.9","1,521.1"
11/11/86,406.0,369.9,369.9,369.9,"65,754.4",281.9,562.4,"5,269.3","1,498.6"
11/12/86,407.0,369.0,369.0,369.0,"65,385.3",285.2,563.3,"5,331.1","1,516.1"
11/13/86,407.5,367.8,367.8,367.8,"65,534.5",285.9,564.4,"5,323.4","1,519.6"
11/14/86,408.3,367.2,367.2,367.2,"65,899.8",285.6,564.9,"5,338.1","1,518.1"
11/17/86,392.5,354.5,354.5,354.5,"63,882.7",274.8,543.6,"5,110.6","1,460.6"
11/18/86,391.0,353.1,353.1,353.1,"63,587.4",274.7,541.0,"5,105.5","1,460.1"
11/19/86,393.4,354.4,354.4,354.4,"63,879.0",277.4,544.5,"5,176.0","1,474.8"
11/20/86,389.4,350.8,350.8,350.8,"63,319.9",275.9,539.1,"5,099.9","1,466.7"
11/21/86,388.2,351.7,351.7,351.7,"63,730.3",272.9,538.8,"5,063.7","1,450.9"
11/24/86,380.5,344.7,344.7,344.7,"62,432.1",268.5,527.0,"4,962.3","1,427.4"
11/25/86,383.8,343.4,343.4,343.4,"63,884.3",269.8,545.5,"5,111.9","1,470.1"
11/26/86,383.6,342.8,342.8,342.8,"62,482.4",267.9,530.9,"4,997.7","1,424.0"
11/27/86,383.5,342.7,342.7,342.7,"62,412.2",268.4,531.1,"5,008.2","1,427.0"
11/28/86,389.5,345.5,345.5,345.5,"63,105.3",271.7,540.0,"5,069.3","1,444.4"
12/1/86,395.6,349.4,349.4,349.4,"64,151.9",275.1,546.8,"5,129.4","1,465.0"
12/2/86,389.5,345.2,345.2,345.2,"63,061.3",271.5,538.4,"5,103.8","1,446.2"
12/3/86,389.8,345.5,345.5,345.5,"63,212.0",272.2,538.5,"5,096.9","1,449.7"
12/4/86,389.3,347.8,347.8,347.8,"63,331.4",272.4,537.8,"5,101.0","1,450.9"
12/5/86,388.5,348.9,348.9,348.9,"63,073.5",271.9,535.4,"5,100.7","1,448.1"
12/8/86,389.6,351.7,351.7,351.7,"63,219.1",274.3,536.1,"5,074.0","1,460.9"
12/9/86,386.8,350.6,350.6,350.6,"62,858.4",271.8,532.4,"5,071.3","1,447.8"
12/10/86,391.5,353.4,353.4,353.4,"63,647.9",274.6,539.5,"5,133.5","1,462.9"
12/11/86,388.4,351.6,351.6,351.6,"63,164.5",272.9,536.0,"5,109.5","1,453.3"
12/12/86,391.5,354.8,354.8,354.8,"63,764.5",274.3,539.9,"5,135.9","1,460.8"
12/15/86,394.3,356.9,356.9,356.9,"64,340.4",275.3,543.9,"5,155.5","1,466.1"
12/16/86,393.1,356.3,356.3,356.3,"64,394.2",274.9,542.2,"5,176.9","1,464.2"
12/17/86,392.0,354.7,354.7,354.7,"64,145.5",274.1,540.6,"5,143.1","1,460.1"
12/18/86,390.8,352.8,352.8,352.8,"63,691.4",273.1,538.9,"5,103.9","1,454.4"
12/19/86,394.8,355.7,355.7,355.7,"64,399.5",275.5,544.3,"5,178.7","1,467.5"
12/22/86,394.2,350.7,350.7,350.7,"64,089.1",273.3,542.9,"5,138.1","1,431.1"
12/23/86,389.2,344.0,344.0,344.0,"63,335.2",267.8,535.9,"5,043.4","1,402.3"
12/24/86,389.2,344.8,344.8,344.8,"63,332.9",267.1,538.3,"5,092.2","1,405.2"
12/25/86,389.2,344.8,344.8,344.8,"63,332.9",267.1,538.3,"5,092.2","1,405.2"
12/26/86,389.2,344.8,344.8,344.8,"63,332.9",267.1,538.3,"5,092.2","1,405.2"
12/29/86,390.1,341.9,341.9,341.9,"62,028.2",265.7,538.5,"5,034.0","1,441.6"
12/30/86,388.8,341.4,341.4,341.4,"62,123.3",264.6,534.8,"5,069.7","1,436.1"
12/31/86,388.8,337.8,337.8,337.8,"61,832.1",262.2,540.0,"5,061.0","1,430.9"
1/1/87,388.8,337.8,337.8,337.8,"61,832.1",262.2,540.0,"5,061.0","1,430.9"
1/2/87,403.5,349.1,349.1,349.1,"66,233.1",270.7,577.2,"5,423.7","1,524.6"
1/5/87,399.0,347.4,347.4,347.4,"63,572.2",270.8,549.1,"5,145.4","1,496.4"
1/6/87,401.7,348.7,348.7,348.7,"63,738.6",272.1,552.0,"5,212.6","1,503.5"
1/7/87,400.4,349.7,349.7,349.7,"63,285.5",272.2,549.8,"5,224.5","1,504.1"
1/8/87,402.7,351.2,351.2,351.2,"63,550.5",273.1,551.8,"5,220.7","1,508.8"
1/9/87,402.0,349.8,349.8,349.8,"63,531.0",272.1,550.0,"5,212.3","1,503.4"
1/12/87,411.1,352.9,352.9,352.9,"64,428.2",275.6,562.0,"5,283.8","1,523.0"
1/13/87,409.0,349.8,349.8,349.8,"63,730.5",274.4,559.2,"5,317.9","1,516.3"
1/14/87,415.1,347.8,347.8,347.8,"63,532.9",275.6,563.0,"5,341.7","1,523.1"
1/15/87,416.3,348.9,348.9,348.9,"63,889.6",276.6,566.7,"5,391.4","1,528.3"
